	Unnamed: 0	SrcID	SrcName	TrgID	TrgName	Mode	PMID
5503	5503	5324	PLAG1	9244	CRLF1	positive	14712223
5504	5504	5324	PLAG1	3481	IGF2	positive	10646861;11284386;11888928;14695992;14712223
5507	5507	5325	PLAGL1	368	ABCC6	positive	18850323
5508	5508	5325	PLAGL1	6390	SDHB	negative	19423711
5509	5509	5326	PLAGL2	3481	IGF2	positive	11888928
5510	5510	5326	PLAGL2	10988	METAP2	positive	17462995
5511	5511	5326	PLAGL2	4688	NCF2	positive	17462995;20025940
5512	5512	5326	PLAGL2	6440	SFTPC	positive	17618602;18655774
5513	5513	5371	PML	581	BAX	positive	16007146
5514	5514	5371	PML	836	CASP3	positive	16253165
5515	5515	5371	PML	595	CCND1	negative	15529177
5517	5517	5371	PML	1026	CDKN1A	positive	10356361;16007146
5518	5518	5371	PML	55840	EAF2	negative	18089734
5519	5519	5371	PML	1956	EGFR	negative	12673202;9819401
5520	5520	5371	PML	2033	EP300	positive	18809579
5521	5521	5371	PML	2322	FLT3	positive	17124055
5522	5522	5371	PML	23426	GRIP1	positive	23542129
5524	5524	5371	PML	28996	HIPK2	positive	18809579
5525	5525	5371	PML	3456	IFNB1	positive	11042692
5526	5526	5371	PML	3164	NR4A1	negative	12032831
5527	5527	5371	PML	5371	PML	positive	15529177
5528	5528	5371	PML	7128	TNFAIP3	negative	12080044
5529	5529	5371	PML	8743	TNFSF10	positive	15459016
5531	5531	5371	PML	7318	UBA7	negative	11891284
5532	5532	25885	POLR1A	1869	E2F1	negative	21878508
5535	5535	5449	POU1F1	2688	GH1	positive	16061841;7529501
5537	5537	5449	POU1F1	2689	GH2	positive	7608249
5538	5538	5449	POU1F1	2690	GHR	positive	7529501
5540	5540	5449	POU1F1	5449	POU1F1	positive	22199144
5541	5541	5449	POU1F1	5617	PRL	positive	16879162;7529501
5544	5544	5449	POU1F1	7252	TSHB	positive	7529501
5546	5546	5449	POU1F1	7421	VDR	positive	17456792
5548	5548	5450	POU2AF1	3492	IGH	positive	1423591
5550	5550	5450	POU2AF1	7083	TK1	positive	15831936
5551	5551	5450	POU2AF1	608	TNFRSF17	positive	17621271
5555	5555	5451	POU2F1	595	CCND1	positive	12391146
5557	5557	5451	POU2F1	1647	GADD45A	positive	11525640
5563	5563	5451	POU2F1	3047	HBG1	negative	2336386
5567	5567	5451	POU2F1	3558	IL2	positive	11781715
5570	5570	5451	POU2F1	3565	IL4	negative	11781715
5572	5572	5451	POU2F1	3938	LCT	positive	20960210
5573	5573	5451	POU2F1	3960	LGALS4	positive	12391146
5574	5574	5451	POU2F1	4085	MAD2L1	positive	15563594
5577	5577	5451	POU2F1	5739	PTGIR	positive	19118563
5581	5581	5451	POU2F1	6591	SNAI2	positive	23836662
5582	5582	5451	POU2F1	6591	SNAI2	negative	23836662
5586	5586	5451	POU2F1	7083	TK1	positive	15831936
5588	5588	5451	POU2F1	7291	TWIST1	positive	23836662
5589	5589	5451	POU2F1	7291	TWIST1	negative	23836662
5591	5591	5451	POU2F1	7364	UGT2B7	positive	10779377
5592	5592	5451	POU2F1	7412	VCAM1	negative	9694713
5593	5593	5451	POU2F1	7450	VWF	positive	7507210
5594	5594	5451	POU2F1	7450	VWF	negative	9694713
5603	5603	5452	POU2F2	7083	TK1	positive	15831936
5611	5611	5454	POU3F2	2796	GNRH1	positive	11875100
5615	5615	5454	POU3F2	8654	PDE5A	negative	21215707
5618	5618	5457	POU4F1	3320	HSP90AA1	positive	15818685
5619	5619	5458	POU4F2	595	CCND1	positive	17637757
5620	5620	5458	POU4F2	3320	HSP90AA1	positive	15818685
5621	5621	5460	POU5F1	652	BMP4	negative	17068183
5622	5622	5460	POU5F1	1026	CDKN1A	negative	19968627
5623	5623	5460	POU5F1	1045	CDX2	negative	17068183
5625	5625	5460	POU5F1	22943	DKK1	negative	17068183
5626	5626	5460	POU5F1	1749	DLX5	negative	17068183
5627	5627	5460	POU5F1	8320	EOMES	negative	17068183
5628	5628	5460	POU5F1	2249	FGF4	positive	10801796
5630	5630	5460	POU5F1	2627	GATA6	negative	14990861;17068183
5631	5631	5460	POU5F1	3142	HLX	negative	17068183
5632	5632	5460	POU5F1	3398	ID2	negative	17068183
5633	5633	5460	POU5F1	3655	ITGA6	positive	22311737
5635	5635	5460	POU5F1	10637	LEFTY1	positive	17068183
5636	5636	5460	POU5F1	79923	NANOG	positive	17068183
5639	5639	5460	POU5F1	6657	SOX2	positive	17068183
5640	5640	5460	POU5F1	6696	SPP1	positive	11891324
5641	5641	5460	POU5F1	6862	TBXT	negative	17068183
5642	5642	5460	POU5F1	9096	TBX18	negative	17068183
5643	5643	5460	POU5F1	6997	TDGF1	positive	17068183
5644	5644	5460	POU5F1	7070	THY1	positive	17068183
5645	5645	5460	POU5F1	132625	ZFP42	positive	17068183
5648	5648	5465	PPARA	2180	ACSL1	negative	17150915
5649	5649	5465	PPARA	51129	ANGPTL4	positive	12099716;15190076
5652	5652	5465	PPARA	338	APOB	positive	11925428
5653	5653	5465	PPARA	338	APOB	negative	16542871
5654	5654	5465	PPARA	55911	APOBR	negative	12700342
5655	5655	5465	PPARA	345	APOC3	negative	10494028
5658	5658	5465	PPARA	1071	CETP	positive	18481130
5660	5660	5465	PPARA	1374	CPT1A	negative	17150915
5661	5661	5465	PPARA	1543	CYP1A1	positive	15521013
5662	5662	5465	PPARA	1559	CYP2C9	negative	20178979
5668	5668	5465	PPARA	3570	IL6R	negative	14764586
5669	5669	5465	PPARA	4023	LPL	positive	10634806
5671	5671	5465	PPARA	4318	MMP9	negative	21840940
5672	5672	5465	PPARA	4792	NFKBIA	positive	14976045
5674	5674	5465	PPARA	5166	PDK4	positive	15955060
5675	5675	5465	PPARA	123	PLIN2	negative	17150915
5676	5676	5465	PPARA	5743	PTGS2	positive	11412039
5677	5677	5465	PPARA	5054	SERPINE1	positive	15631825
5682	5682	5465	PPARA	6721	SREBF2	negative	16946405
5686	5686	5465	PPARA	10628	TXNIP	negative	18848838
5687	5687	5465	PPARA	7350	UCP1	negative	11875072
5688	5688	5465	PPARA	54600	UGT1A9	positive	12582161
5689	5689	5467	PPARD	283	ANG	negative	17511960
5690	5690	5467	PPARD	51129	ANGPTL4	negative	15190076
5691	5691	5467	PPARD	847	CAT	positive	18048767
5692	5692	5467	PPARD	3291	HSD11B2	negative	15591138
5693	5693	5467	PPARD	4023	LPL	positive	10634806
5694	5694	5467	PPARD	5166	PDK4	positive	15955060
5695	5695	5467	PPARD	6303	SAT1	positive	14506281
5696	5696	5467	PPARD	6647	SOD1	positive	18048767
5697	5697	5467	PPARD	7076	TIMP1	positive	17511960
5698	5698	5467	PPARD	7295	TXN	positive	18048767
5699	5699	5468	PPARG	9429	ABCG2	positive	16785230
5700	5700	5468	PPARG	38	ACAT1	positive	19049899
5701	5701	5468	PPARG	9370	ADIPOQ	positive	20484463
5703	5703	5468	PPARG	177	AGER	negative	18855759
5704	5704	5468	PPARG	51129	ANGPTL4	positive	15190076
5706	5706	5468	PPARG	338	APOB	negative	16542871
5707	5707	5468	PPARG	55911	APOBR	negative	12700342
5709	5709	5468	PPARG	572	BAD	positive	14960510
5710	5710	5468	PPARG	596	BCL2	positive	15067355
5711	5711	5468	PPARG	596	BCL2	negative	14960510
5712	5712	5468	PPARG	598	BCL2L1	negative	14960510
5713	5713	5468	PPARG	680	BRS3	positive	17355223
5716	5716	5468	PPARG	595	CCND1	negative	15041706;15193259;15486348
5717	5717	5468	PPARG	898	CCNE1	negative	14960510
5718	5718	5468	PPARG	948	CD36	positive	11795270
5720	5720	5468	PPARG	9308	CD83	positive	15356156
5721	5721	5468	PPARG	1026	CDKN1A	positive	15041706
5723	5723	5468	PPARG	8837	CFLAR	negative	17172826
5724	5724	5468	PPARG	4261	CIITA	positive	19358337
5725	5725	5468	PPARG	4261	CIITA	negative	11861426;17611194
5727	5727	5468	PPARG	1375	CPT1B	positive	15356291
5728	5728	5468	PPARG	1435	CSF1	negative	18566389
5731	5731	5468	PPARG	1956	EGFR	negative	15486348
5732	5732	5468	PPARG	30001	ERO1A	positive	18177270
5733	5733	5468	PPARG	23071	ERP44	positive	20484463
5734	5734	5468	PPARG	23071	ERP44	negative	20484463
5735	5735	5468	PPARG	2167	FABP4	positive	11574398
5737	5737	5468	PPARG	356	FASLG	positive	18293083
5740	5740	5468	PPARG	2710	GK	positive	14749268
5742	5742	5468	PPARG	3383	ICAM1	negative	17425601
5745	5745	5468	PPARG	3991	LIPE	positive	16269451
5747	5747	5468	PPARG	4318	MMP9	negative	20021931
5748	5748	5468	PPARG	4609	MYC	negative	11973610
5751	5751	5468	PPARG	5164	PDK2	negative	15955060
5752	5752	5468	PPARG	123	PLIN2	positive	11420178;16403437
5754	5754	5468	PPARG	5451	POU2F1	positive	12881480
5755	5755	5468	PPARG	5728	PTEN	positive	11378386;16425225;16775433;20198337
5756	5756	5468	PPARG	5743	PTGS2	positive	11412039
5757	5757	5468	PPARG	5743	PTGS2	negative	14555539;16506021
5759	5759	5468	PPARG	5915	RARB	positive	12839938
5760	5760	5468	PPARG	5972	REN	negative	18483152
5762	5762	5468	PPARG	56729	RETN	positive	20360975
5764	5764	5468	PPARG	6303	SAT1	positive	14506281
5767	5767	5468	PPARG	6517	SLC2A4	negative	16670091
5768	5768	5468	PPARG	6528	SLC5A5	positive	17614769
5769	5769	5468	PPARG	6548	SLC9A1	negative	19887620
5771	5771	5468	PPARG	7038	TG	negative	17614769
5773	5773	5468	PPARG	7157	TP53	positive	14960510;16887883
5774	5774	5468	PPARG	7253	TSHR	negative	17614769
5776	5776	5468	PPARG	54600	UGT1A9	positive	12582161
5777	5777	5468	PPARG	7436	VLDLR	positive	19861583
5778	5778	10891	PPARGC1A	229	ALDOB	positive	16891307
5779	5779	10891	PPARGC1A	116519	APOA5	positive	16891307
5780	5780	10891	PPARGC1A	345	APOC3	positive	16891307
5782	5782	10891	PPARGC1A	1581	CYP7A1	positive	16891307
5783	5783	10891	PPARGC1A	9927	MFN2	positive	17828388
5785	5785	10891	PPARGC1A	5009	OTC	positive	16891307
5786	5786	10891	PPARGC1A	5106	PCK2	positive	16891307
5787	5787	639	PRDM1	4261	CIITA	negative	16765445;16982896;17300840
5788	5788	639	PRDM1	257144	GCSAM	negative	21722313
5789	5789	639	PRDM1	4005	LMO2	negative	21722313
5791	5791	639	PRDM1	4609	MYC	negative	10713181;12032779
5793	5793	63978	PRDM14	5460	POU5F1	positive	20953172
5797	5797	5629	PROX1	208	AKT2	negative	22982861
5798	5798	5629	PROX1	898	CCNE1	positive	21040746
5799	5799	5629	PROX1	1027	CDKN1B	positive	17069925
5800	5800	5629	PROX1	1028	CDKN1C	positive	17069925
5801	5801	5629	PROX1	1581	CYP7A1	negative	23626788
5802	5802	5629	PROX1	3458	IFNG	negative	20064070
5803	5803	5629	PROX1	8856	NR1I2	negative	22023334
5804	5804	5629	PROX1	2494	NR5A2	negative	19264593
5805	5805	5629	PROX1	5999	RGS4	negative	22942256
5806	5806	5629	PROX1	6496	SIX3	positive	11554737
5807	5807	5629	PROX1	7291	TWIST1	negative	22982861
5810	5810	5757	PTMA	3620	IDO1	positive	21176371;21575365
5811	5811	5757	PTMA	169355	IDO2	positive	21176371;21575365
5812	5812	5757	PTMA	54106	TLR9	negative	21176371;21575365
5813	5813	9232	PTTG1	891	CCNB1	positive	22475756
5814	5814	9232	PTTG1	998	CDC42	positive	22081074
5815	5815	9232	PTTG1	983	CDK1	positive	22475756
5816	5816	9232	PTTG1	1793	DOCK1	positive	22081074
5818	5818	9232	PTTG1	3399	ID3	positive	16926250
5819	5819	9232	PTTG1	3791	KDR	positive	16926250
5820	5820	9232	PTTG1	3956	LGALS1	positive	19351864
5821	5821	9232	PTTG1	4609	MYC	positive	22475756
5823	5823	9232	PTTG1	754	PTTG1IP	positive	15886233
5824	5824	9232	PTTG1	5879	RAC1	positive	22081074
5825	5825	9232	PTTG1	387	RHOA	positive	22081074
5826	5826	9232	PTTG1	6275	S100A4	positive	19351864
5827	5827	9232	PTTG1	7077	TIMP2	negative	19351864
5828	5828	9232	PTTG1	7422	VEGFA	positive	12213878;16926250
5829	5829	5813	PURA	367	AR	negative	18413735;19790234
5831	5831	5813	PURA	355	FAS	negative	10903433
5832	5832	5813	PURA	5111	PCNA	negative	18386260
5833	5833	5888	RAD51	6667	SP1	positive	18769160
5834	5834	5914	RARA	8714	ABCC3	negative	17272513
5835	5835	5914	RARA	653145	ANXA8	negative	1313714
5836	5836	5914	RARA	8900	CCNA1	negative	11090075
5837	5837	5914	RARA	1026	CDKN1A	positive	10356361
5838	5838	5914	RARA	1381	CRABP1	positive	18000064
5839	5839	5914	RARA	1392	CRH	positive	19596122
5840	5840	5914	RARA	643	CXCR5	positive	14993281
5843	5843	5914	RARA	9982	FGFBP1	positive	11077050
5847	5847	5914	RARA	3294	HSD17B2	positive	18270252
5849	5849	5914	RARA	3383	ICAM1	positive	1355009
5850	5850	5914	RARA	28992	MACROD1	negative	19698236
5852	5852	5914	RARA	4586	MUC5AC	negative	11171071
5853	5853	5914	RARA	9970	NR1I3	positive	20211151
5855	5855	5914	RARA	5578	PRKCA	positive	11525643
5856	5856	5914	RARA	5915	RARB	positive	10629091
5858	5858	5914	RARA	6319	SCD	positive	11397803
5860	5860	5914	RARA	7056	THBD	positive	9269772
5863	5863	5915	RARB	5915	RARB	positive	12767074
5865	5865	5916	RARG	632	BGLAP	positive	9113387
5867	5867	5916	RARG	3383	ICAM1	positive	1355009
5872	5872	5925	RB1	672	BRCA1	negative	20068145
5875	5875	5925	RB1	1026	CDKN1A	positive	14527674
5876	5876	5925	RB1	1026	CDKN1A	negative	9671466
5878	5878	5925	RB1	1719	DHFR	negative	9671466
5879	5879	5925	RB1	1788	DNMT3A	negative	22733537
5880	5880	5925	RB1	1869	E2F1	negative	12460790;1534305;21602887;9326598;9400991;9671466
5882	5882	5925	RB1	1870	E2F2	negative	9671466
5883	5883	5925	RB1	1871	E2F3	negative	20428827
5884	5884	5925	RB1	10969	EBNA1BP2	positive	22169551
5886	5886	5925	RB1	2260	FGFR1	negative	19303924
5887	5887	5925	RB1	2353	FOS	negative	1909121
5892	5892	5925	RB1	4609	MYC	negative	10200487;9671466
5894	5894	5925	RB1	5111	PCNA	negative	9671466
5896	5896	5925	RB1	5925	RB1	negative	8264596
5897	5897	5925	RB1	5933	RBL1	negative	9671466
5898	5898	5925	RB1	6441	SFTPD	positive	11596110
5900	5900	5925	RB1	7027	TFDP1	negative	8223441
5903	5903	5925	RB1	7422	VEGFA	positive	16007189
5906	5906	9821	RB1CC1	5925	RB1	positive	12095676
5908	5908	5931	RBBP7	999	CDH1	negative	20714342
5909	5909	5933	RBL1	672	BRCA1	negative	17106239
5910	5910	5933	RBL1	890	CCNA2	negative	8642699
5911	5911	5933	RBL1	3012	HIST1H2AE	negative	8628255
5913	5913	5933	RBL1	7027	TFDP1	negative	8223441
5914	5914	5934	RBL2	672	BRCA1	negative	17106239;21701264
5915	5915	5934	RBL2	1789	DNMT3B	negative	24316981
5917	5917	5934	RBL2	5888	RAD51	negative	21701264
5918	5918	27316	RBMX	1958	EGR1	negative	16707624
5919	5919	27316	RBMX	2353	FOS	negative	16707624
5920	5920	27316	RBMX	8061	FOSL1	negative	16707624
5921	5921	27316	RBMX	3726	JUNB	negative	16707624
5922	5922	27316	RBMX	3727	JUND	negative	16707624
5923	5923	27316	RBMX	3815	KIT	negative	16707624
5924	5924	27316	RBMX	6098	ROS1	negative	16707624
5925	5925	27316	RBMX	10628	TXNIP	positive	16707624
5927	5927	3516	RBPJ	3569	IL6	positive	10329846
5930	5930	3516	RBPJ	5728	PTEN	negative	17245125
5931	5931	5966	REL	597	BCL2A1	positive	11880364
5932	5932	5966	REL	330	BIRC3	positive	11880364
5933	5933	5966	REL	6347	CCL2	positive	10469356;9388261
5936	5936	5966	REL	1026	CDKN1A	positive	15566959
5938	5938	5966	REL	1465	CSRP1	positive	14522018
5939	5939	5966	REL	2048	EPHB2	negative	19621336
5945	5945	5966	REL	3553	IL1B	positive	8413223
5947	5947	5966	REL	3559	IL2RA	positive	1508203
5948	5948	5966	REL	3569	IL6	negative	1372388
5950	5950	5966	REL	6401	SELE	positive	12408953
5951	5951	5966	REL	6648	SOD2	positive	11880364
5952	5952	5966	REL	7128	TNFAIP3	positive	11880364
5953	5953	5970	RELA	19	ABCA1	negative	17135302
5954	5954	5970	RELA	5243	ABCB1	positive	19763573
5956	5956	5970	RELA	9429	ABCG2	positive	10342828
5957	5957	5970	RELA	134	ADORA1	positive	9547356
5960	5960	5970	RELA	177	AGER	positive	18622638;19616578
5962	5962	5970	RELA	207	AKT1	negative	18031796
5963	5963	5970	RELA	208	AKT2	negative	20514445
5964	5964	5970	RELA	240	ALOX5	negative	15517885
5966	5966	5970	RELA	268	AMH	positive	15383177
5967	5967	5970	RELA	367	AR	negative	14715080;15517885
5969	5969	5970	RELA	23621	BACE1	negative	17385716
5970	5970	5970	RELA	572	BAD	positive	20596645
5971	5971	5970	RELA	581	BAX	negative	18158998
5973	5973	5970	RELA	596	BCL2	positive	14978135;18158998;19259124;20446017;21503108
5974	5974	5970	RELA	596	BCL2	negative	15120608;18031796;18566231
5976	5976	5970	RELA	597	BCL2A1	positive	11880364;19343319
5978	5978	5970	RELA	598	BCL2L1	positive	12226754;14978135;15756023;15856023;15986355;16904634;18223231;20066113;20585448
5979	5979	5970	RELA	598	BCL2L1	negative	15231833
5981	5981	5970	RELA	10018	BCL2L11	negative	18223231
5982	5982	5970	RELA	602	BCL3	positive	11387332
5984	5984	5970	RELA	633	BGN	positive	15536164
5985	5985	5970	RELA	635	BHMT	negative	16953798
5986	5986	5970	RELA	329	BIRC2	positive	12010810;15756023
5987	5987	5970	RELA	329	BIRC2	negative	18566231
5989	5989	5970	RELA	330	BIRC3	positive	10733571;11297551;11880364;12010810;19343319
5990	5990	5970	RELA	330	BIRC3	negative	15231833;15723831;18566231
5992	5992	5970	RELA	332	BIRC5	positive	17553314
5994	5994	5970	RELA	650	BMP2	positive	16835229
5995	5995	5970	RELA	675	BRCA2	positive	10961992
6003	6003	5970	RELA	6356	CCL11	positive	16604092
6007	6007	5970	RELA	6347	CCL2	positive	10530453;12488502;12647268;16206198;16764699;17452470;20200316;9388261
6009	6009	5970	RELA	6364	CCL20	positive	11749970
6011	6011	5970	RELA	6367	CCL22	positive	17018379
6012	6012	5970	RELA	6348	CCL3	positive	16982926
6015	6015	5970	RELA	6352	CCL5	positive	11478739;9120310
6017	6017	5970	RELA	891	CCNB1	positive	11861406
6019	6019	5970	RELA	595	CCND1	positive	10409765;10464245;11861406;15756023;15856023;17407600;18341653;19263436;22306268
6020	6020	5970	RELA	595	CCND1	negative	18566231
6022	6022	5970	RELA	894	CCND2	positive	18504428;21790895
6023	6023	5970	RELA	729230	CCR2	positive	19156404
6024	6024	5970	RELA	1232	CCR3	positive	16604092
6026	6026	5970	RELA	1236	CCR7	positive	11830455;19164127
6030	6030	5970	RELA	958	CD40	positive	19164127;9733827
6033	6033	5970	RELA	965	CD58	positive	9733827
6036	6036	5970	RELA	941	CD80	positive	11359799;12860928
6037	6037	5970	RELA	9308	CD83	positive	19164127
6038	6038	5970	RELA	942	CD86	positive	15895390;15949284;18929846;19164127
6040	6040	5970	RELA	999	CDH1	positive	20683022
6041	6041	5970	RELA	1019	CDK4	positive	18425349
6042	6042	5970	RELA	1021	CDK6	positive	18504428
6043	6043	5970	RELA	1026	CDKN1A	positive	18269916
6044	6044	5970	RELA	1026	CDKN1A	negative	18954936
6045	6045	5970	RELA	634	CEACAM1	positive	11306560
6046	6046	5970	RELA	3426	CFI	positive	10630630
6047	6047	5970	RELA	8837	CFLAR	positive	15986355;19343319
6048	6048	5970	RELA	8837	CFLAR	negative	15723831
6050	6050	5970	RELA	1080	CFTR	positive	11114294
6052	6052	5970	RELA	1278	COL1A2	negative	10201951
6053	6053	5970	RELA	1280	COL2A1	negative	19022820
6058	6058	5970	RELA	1394	CRHR1	positive	20233629
6059	6059	5970	RELA	1401	CRP	positive	12667216;17704137
6061	6061	5970	RELA	1435	CSF1	positive	18566389
6065	6065	5970	RELA	1508	CTSB	positive	15102937;18598236
6066	6066	5970	RELA	2919	CXCL1	positive	10530453;15958549
6068	6068	5970	RELA	3627	CXCL10	positive	16982926;20164184;24701034
6070	6070	5970	RELA	6387	CXCL12	positive	17530707
6073	6073	5970	RELA	3576	CXCL8	positive	10506755;10530453;11297551;11564889;12058956;15350531;15387324;15688424;15958549;16764699;17040605;17041011;17917246;18074095;18996370;22340043;22891766;7876168
6074	6074	5970	RELA	3576	CXCL8	negative	15517885;8413215
6076	6076	5970	RELA	3579	CXCR2	positive	19156404
6078	6078	5970	RELA	7852	CXCR4	positive	12690099;16267013;20068066
6080	6080	5970	RELA	1588	CYP19A1	negative	15459115;18519709
6089	6089	5970	RELA	10148	EBI3	positive	9733827
6091	6091	5970	RELA	1956	EGFR	positive	17881446
6092	6092	5970	RELA	1958	EGR1	negative	21983014
6094	6094	5970	RELA	2034	EPAS1	positive	20495570
6095	6095	5970	RELA	4072	EPCAM	negative	11505407
6100	6100	5970	RELA	11124	FAF1	positive	17046979
6101	6101	5970	RELA	355	FAS	positive	19628709;9733827
6102	6102	5970	RELA	355	FAS	negative	16784892
6104	6104	5970	RELA	356	FASLG	positive	12655294;16770006
6108	6108	5970	RELA	2253	FGF8	positive	16683270
6109	6109	5970	RELA	2277	VEGFD	positive	18941249
6110	6110	5970	RELA	2324	FLT4	positive	19901262
6111	6111	5970	RELA	2335	FN1	positive	10649441;10867646
6114	6114	5970	RELA	50943	FOXP3	positive	20462637
6117	6117	5970	RELA	2625	GATA3	positive	20660789
6119	6119	5970	RELA	2670	GFAP	positive	16516312
6121	6121	5970	RELA	200504	GKN2	negative	17595528
6122	6122	5970	RELA	2797	GNRH2	negative	17451432
6125	6125	5970	RELA	2950	GSTP1	positive	15013838
6126	6126	5970	RELA	2959	GTF2B	positive	7706261
6127	6127	5970	RELA	1839	HBEGF	positive	22641673
6132	6132	5970	RELA	3105	HLA-A	positive	19428110
6135	6135	5970	RELA	10855	HPSE	positive	14558943;17715045
6136	6136	5970	RELA	3291	HSD11B2	positive	15659537
6137	6137	5970	RELA	3373	HYAL1	positive	18718911
6138	6138	5970	RELA	3383	ICAM1	positive	10092659;10946302;11463837;11877286;16317091;16385502;17121934;19074768;19351910;20173029;22001597;22708120;9733827;9888295;9916895
6141	6141	5970	RELA	3439	IFNA1	positive	8035474
6143	6143	5970	RELA	3456	IFNB1	positive	10074115;12077266;17496231
6145	6145	5970	RELA	3458	IFNG	positive	17407192;18690006
6148	6148	5970	RELA	3586	IL10	positive	19124729
6149	6149	5970	RELA	3592	IL12A	positive	18690006
6150	6150	5970	RELA	3593	IL12B	positive	14688340;18690006
6153	6153	5970	RELA	27189	IL17C	positive	21628458
6154	6154	5970	RELA	3606	IL18	positive	15963597;17399992
6156	6156	5970	RELA	3552	IL1A	negative	17612514
6157	6157	5970	RELA	3553	IL1B	positive	12686724;14960579;8021507;8413223;8679226;9878621
6159	6159	5970	RELA	3557	IL1RN	positive	20032313
6160	6160	5970	RELA	3558	IL2	positive	11035116;18207244;19968887;7623820;9233628
6162	6162	5970	RELA	51561	IL23A	positive	17569750
6166	6166	5970	RELA	3569	IL6	positive	10329846;10903137;11327783;11504280;12058956;12887736;14532843;15756023;16984731;17040605;17196927;18057724;18061164;18243142;18942706;18996370;19124729;19164127;20066113;22547075;7499267;7876168;8679226
6167	6167	5970	RELA	3569	IL6	negative	15517885
6169	6169	5970	RELA	3659	IRF1	positive	18694960
6171	6171	5970	RELA	3662	IRF4	positive	17018379
6172	6172	5970	RELA	3665	IRF7	positive	15265881;16982926
6175	6175	5970	RELA	3726	JUNB	positive	17018379
6177	6177	5970	RELA	354	KLK3	negative	15517885
6178	6178	5970	RELA	3934	LCN2	positive	15536164
6180	6180	5970	RELA	3991	LIPE	positive	17272828
6181	6181	5970	RELA	4023	LPL	positive	20200316
6182	6182	5970	RELA	4056	LTC4S	negative	12574384
6184	6184	5970	RELA	4144	MAT2A	positive	14530285
6185	6185	5970	RELA	4170	MCL1	positive	18223231
6186	6186	5970	RELA	4170	MCL1	negative	18761050
6191	6191	5970	RELA	4312	MMP1	positive	16278291;16385502
6193	6193	5970	RELA	4321	MMP12	positive	20051654
6194	6194	5970	RELA	4322	MMP13	positive	12734180;19022820
6195	6195	5970	RELA	4323	MMP14	positive	19303700;21627988
6196	6196	5970	RELA	4313	MMP2	positive	17498959;19303700;20352621
6198	6198	5970	RELA	4318	MMP9	positive	10359016;12193473;14600595;15536164;16014933;16687076;17121934;17174275;17186550;17498959;18056465;18298869;18567920;18801463;18843978;19303700;19454280;19539355;21238464;21963718
6199	6199	5970	RELA	4318	MMP9	negative	15086314;15605368;18566231
6202	6202	5970	RELA	4583	MUC2	positive	12686724;18176092
